edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud,informal_2024
54,2916,17.0,40.0,5,2500000.0,8.0,1,1,1,0
49,2401,17.0,40.0,5,2000000.0,9.0,0,1,1,0
38,1444,8.0,91.0,5,700000.0,2.0,1,1,0,0
58,3364,15.0,35.0,4,1700000.0,3.0,0,1,1,0
55,3025,15.0,35.0,4,1500000.0,7.0,1,1,1,0
44,1936,17.0,30.0,3,1500000.0,6.0,1,0,1,0
45,2025,15.0,56.0,2,1800000.0,11.0,0,1,1,0
48,2304,14.0,40.0,3,1600000.0,11.0,0,1,1,0
56,3136,6.0,35.0,9,900000.0,7.0,1,1,1,1
60,3600,6.0,35.0,9,800000.0,6.0,0,1,1,0
38,1444,6.0,35.0,9,500000.0,4.0,0,0,0,0
24,576,14.0,35.0,4,1000000.0,5.0,0,0,1,0
33,1089,17.0,54.0,3,1400000.0,7.0,1,1,1,0
59,3481,6.0,70.0,2,560000.0,4.0,0,0,0,1
42,1764,12.0,35.0,4,1000000.0,11.0,0,0,1,0
22,484,12.0,35.0,3,7000000.0,11.0,0,0,1,0
42,1764,8.0,24.0,1,700000.0,1.0,0,0,0,0
18,324,9.0,35.0,6,700000.0,5.0,0,0,1,0
58,3364,10.0,40.0,1,1400000.0,2.0,0,0,1,0
51,2601,7.0,44.0,5,0.0,5.0,1,1,1,0
50,2500,8.0,44.0,5,1600000.0,5.0,0,1,1,0
46,2116,15.0,48.0,2,2000000.0,8.0,0,1,1,0
48,2304,15.0,48.0,2,1900000.0,9.0,1,1,1,0
23,529,12.0,48.0,3,1000000.0,12.0,1,1,1,0
38,1444,12.0,35.0,5,600000.0,2.0,1,1,1,0
45,2025,12.0,60.0,4,1500000.0,10.0,0,1,1,0
21,441,12.0,35.0,6,1200000.0,5.0,0,0,0,1
34,1156,13.0,50.0,3,1700000.0,8.0,1,0,1,0
39,1521,12.0,40.0,5,5000000.0,5.0,0,1,1,0
37,1369,17.0,40.0,5,4000000.0,6.0,1,1,1,0
31,961,15.0,24.0,1,3000000.0,9.0,0,0,1,0
42,1764,12.0,38.0,4,4500000.0,11.0,0,1,1,0
57,3249,15.0,40.0,3,1000000.0,7.0,0,1,1,0
54,2916,17.0,40.0,3,1000000.0,8.0,1,1,1,0
49,2401,19.0,40.0,4,2500000.0,9.0,1,1,1,0
44,1936,14.0,35.0,1,4100000.0,11.0,1,0,1,0
39,1521,17.0,53.0,5,3000000.0,7.0,0,1,1,0
50,2500,15.0,35.0,5,2500000.0,2.0,0,0,0,0
53,2809,17.0,48.0,4,2000000.0,10.0,0,1,1,0
41,1681,5.0,12.0,5,120000.0,1.0,0,1,0,0
31,961,9.0,24.0,3,60000.0,2.0,0,1,0,0
61,3721,19.0,35.0,4,1500000.0,11.0,0,1,1,0
57,3249,19.0,35.0,4,2000000.0,11.0,1,1,1,0
48,2304,12.0,24.0,4,100000.0,1.0,1,1,1,0
53,2809,15.0,55.0,3,1000000.0,8.0,1,0,1,0
53,2809,17.0,40.0,4,1000000.0,8.0,1,0,1,0
48,2304,12.0,40.0,4,1200000.0,10.0,0,0,1,0
40,1600,17.0,40.0,2,1800000.0,8.0,1,1,1,0
40,1600,17.0,40.0,2,1700000.0,8.0,0,1,1,0
52,2704,15.0,48.0,5,1000000.0,8.0,0,1,1,0
51,2601,12.0,48.0,5,300000.0,1.0,1,1,1,0
30,900,15.0,48.0,5,500000.0,7.0,1,0,0,0
44,1936,15.0,32.0,3,1800000.0,8.0,0,1,1,0
75,5625,17.0,20.0,2,1000000.0,2.0,0,1,1,0
53,2809,12.0,24.0,4,1000000.0,8.0,0,1,1,0
25,625,6.0,55.0,3,2000000.0,7.0,0,0,1,0
30,900,17.0,55.0,3,1200000.0,1.0,1,0,1,0
49,2401,15.0,48.0,2,1200000.0,6.0,0,1,1,0
50,2500,15.0,48.0,2,1000000.0,9.0,1,1,1,0
38,1444,6.0,40.0,7,740000.0,6.0,0,1,1,0
29,841,16.0,45.0,3,1600000.0,10.0,0,1,1,0
53,2809,12.0,50.0,4,1000000.0,8.0,1,0,1,0
50,2500,12.0,50.0,4,700000.0,7.0,1,1,1,0
51,2601,5.0,40.0,5,80000.0,2.0,0,1,0,0
41,1681,8.0,40.0,4,300000.0,3.0,0,1,0,0
54,2916,17.0,40.0,1,780000.0,9.0,0,0,1,0
34,1156,15.0,40.0,1,900000.0,9.0,1,0,1,1
46,2116,12.0,40.0,3,1200000.0,9.0,1,0,1,0
62,3844,8.0,70.0,5,400000.0,1.0,0,0,0,0
53,2809,6.0,56.0,3,1100000.0,9.0,0,1,1,0
23,529,12.0,40.0,2,720000.0,7.0,0,0,0,0
37,1369,7.0,40.0,1,0.0,9.0,0,0,1,0
61,3721,6.0,66.0,7,300000.0,1.0,0,1,0,0
49,2401,17.0,29.0,4,1000000.0,9.0,0,1,1,0
27,729,13.0,29.0,4,580000.0,7.0,0,0,0,0
40,1600,12.0,40.0,1,800000.0,2.0,1,0,0,0
41,1681,12.0,48.0,3,700000.0,6.0,1,0,1,0
43,1849,12.0,48.0,3,800000.0,6.0,1,0,1,1
27,729,12.0,36.0,2,300000.0,2.0,1,0,0,0
25,625,12.0,36.0,2,200000.0,2.0,1,0,0,0
36,1296,8.0,44.0,4,1000000.0,5.0,0,1,1,0
39,1521,12.0,44.0,4,1600000.0,6.0,1,1,1,0
32,1024,12.0,77.0,4,500000.0,8.0,1,0,0,1
29,841,12.0,70.0,5,1000000.0,1.0,1,0,0,0
37,1369,12.0,66.0,7,600000.0,2.0,0,0,0,0
51,2601,17.0,55.0,4,2100000.0,10.0,0,1,1,0
52,2704,17.0,55.0,4,500000.0,2.0,1,1,1,1
57,3249,6.0,18.0,10,200000.0,1.0,0,0,0,0
48,2304,15.0,50.0,5,1800000.0,12.0,0,1,1,0
31,961,10.0,66.0,7,500000.0,2.0,0,0,0,0
48,2304,13.0,40.0,4,1200000.0,8.0,0,1,1,0
37,1369,12.0,64.0,2,700000.0,1.0,1,0,1,0
32,1024,15.0,30.0,3,700000.0,11.0,0,1,1,0
56,3136,15.0,45.0,1,1000000.0,9.0,1,0,1,0
38,1444,12.0,48.0,2,400000.0,1.0,0,0,0,0
62,3844,10.0,21.0,7,150000.0,1.0,0,1,1,0
36,1296,8.0,21.0,7,480000.0,2.0,0,1,0,0
48,2304,17.0,50.0,5,200000.0,1.0,1,1,1,0
64,4096,17.0,50.0,3,1100000.0,10.0,0,0,1,0
32,1024,15.0,50.0,3,350000.0,5.0,0,1,0,0
69,4761,15.0,3.0,8,250000.0,1.0,0,1,1,0
39,1521,12.0,16.0,2,200000.0,1.0,1,0,0,0
58,3364,8.0,12.0,4,400000.0,2.0,0,0,1,0
32,1024,12.0,35.0,8,650000.0,2.0,1,0,0,0
32,1024,12.0,50.0,3,300000.0,1.0,1,1,0,0
61,3721,17.0,40.0,3,1000000.0,4.0,0,1,1,0
73,5329,6.0,48.0,6,150000.0,1.0,0,1,1,0
40,1600,10.0,48.0,6,150000.0,2.0,0,0,0,0
57,3249,12.0,15.0,3,800000.0,1.0,0,1,0,0
56,3136,12.0,48.0,4,1200000.0,1.0,0,1,1,0
49,2401,17.0,48.0,4,1500000.0,1.0,1,1,1,0
23,529,9.0,12.0,4,400000.0,2.0,0,0,0,0
26,676,13.0,23.0,4,600000.0,8.0,1,0,1,1
24,576,10.0,35.0,8,500000.0,6.0,1,0,1,0
56,3136,6.0,6.0,7,20000.0,1.0,1,1,1,0
57,3249,6.0,6.0,7,100000.0,1.0,0,1,1,0
31,961,9.0,64.0,4,900000.0,9.0,0,1,1,0
57,3249,17.0,40.0,3,700000.0,7.0,1,1,1,0
42,1764,12.0,54.0,5,700000.0,1.0,0,0,0,0
23,529,12.0,6.0,7,200000.0,4.0,1,0,0,0
50,2500,10.0,52.0,3,400000.0,2.0,1,1,0,0
39,1521,15.0,52.0,3,300000.0,2.0,1,1,1,0
47,2209,15.0,25.0,5,1200000.0,8.0,1,1,1,0
49,2401,15.0,46.0,4,250000.0,3.0,0,1,0,1
48,2304,10.0,40.0,3,950000.0,5.0,0,0,1,0
50,2500,14.0,44.0,5,1450000.0,6.0,0,1,1,0
44,1936,17.0,44.0,5,1900000.0,7.0,1,1,1,0
45,2025,12.0,32.0,3,1200000.0,11.0,1,0,1,0
30,900,16.0,50.0,3,600000.0,10.0,1,1,1,0
24,576,12.0,46.0,4,200000.0,3.0,1,0,1,1
60,3600,12.0,20.0,1,300000.0,1.0,1,0,1,0
54,2916,15.0,54.0,2,1200000.0,7.0,0,1,1,0
37,1369,12.0,44.0,4,1200000.0,6.0,1,1,1,0
47,2209,12.0,44.0,4,1700000.0,8.0,0,1,1,0
55,3025,6.0,25.0,4,500000.0,8.0,0,0,1,0
65,4225,17.0,25.0,4,2200000.0,7.0,0,1,1,0
39,1521,12.0,40.0,3,800000.0,7.0,0,1,1,0
39,1521,12.0,40.0,3,600000.0,1.0,1,1,1,0
31,961,17.0,38.0,2,580000.0,1.0,1,1,1,0
33,1089,16.0,38.0,2,1880000.0,10.0,0,1,1,0
58,3364,6.0,40.0,2,450000.0,1.0,0,0,0,0
42,1764,17.0,48.0,3,1300000.0,8.0,1,0,1,0
69,4761,17.0,25.0,4,1500000.0,1.0,1,1,1,0
31,961,17.0,25.0,4,500000.0,7.0,0,0,1,0
60,3600,17.0,40.0,5,1000000.0,9.0,1,0,1,0
32,1024,12.0,40.0,5,600000.0,9.0,1,0,1,0
58,3364,16.0,45.0,5,2200000.0,10.0,0,1,1,0
50,2500,9.0,21.0,2,150000.0,1.0,1,0,1,0
37,1369,12.0,40.0,1,1500000.0,5.0,0,0,0,0
50,2500,6.0,84.0,2,400000.0,2.0,1,0,0,0
36,1296,14.0,48.0,3,900000.0,12.0,1,0,1,0
51,2601,12.0,46.0,3,1000000.0,12.0,0,1,1,0
57,3249,12.0,46.0,3,800000.0,12.0,1,1,1,0
25,625,11.0,46.0,3,250000.0,3.0,1,0,0,0
26,676,10.0,29.0,3,78000.0,6.0,1,0,0,0
40,1600,12.0,40.0,4,500000.0,4.0,1,0,1,0
32,1024,12.0,48.0,2,1200000.0,8.0,1,0,1,0
29,841,15.0,10.0,5,630000.0,7.0,1,1,1,0
40,1600,10.0,56.0,3,300000.0,1.0,0,1,1,0
38,1444,12.0,56.0,3,78000.0,4.0,1,1,0,0
27,729,10.0,40.0,3,660000.0,5.0,0,0,0,0
50,2500,12.0,30.0,6,1500000.0,5.0,1,1,1,0
51,2601,12.0,30.0,6,1500000.0,8.0,0,1,1,0
41,1681,12.0,48.0,4,700000.0,6.0,0,1,0,0
42,1764,12.0,48.0,4,0.0,2.0,1,1,1,0
35,1225,12.0,60.0,1,1200000.0,11.0,0,0,1,0
38,1444,7.0,48.0,3,1000000.0,2.0,0,1,1,0
47,2209,12.0,20.0,2,800000.0,2.0,1,0,0,0
31,961,10.0,9.0,3,300000.0,1.0,0,1,0,0
42,1764,12.0,40.0,4,700000.0,1.0,0,1,0,0
32,1024,12.0,44.0,4,90000.0,1.0,1,1,1,0
39,1521,15.0,44.0,4,300000.0,1.0,0,1,0,0
37,1369,15.0,52.0,5,880000.0,1.0,0,1,1,0
32,1024,12.0,52.0,5,600000.0,1.0,1,1,1,0
32,1024,15.0,40.0,1,950000.0,5.0,1,0,1,0
51,2601,12.0,40.0,3,800000.0,9.0,0,1,1,0
33,1089,10.0,50.0,4,800000.0,1.0,0,1,0,0
32,1024,12.0,50.0,4,700000.0,9.0,1,1,1,0
25,625,12.0,20.0,2,650000.0,2.0,0,0,0,0
47,2209,6.0,50.0,6,400000.0,1.0,0,1,1,0
25,625,15.0,40.0,1,450000.0,7.0,0,0,1,1
51,2601,15.0,40.0,4,1600000.0,9.0,1,0,1,0
28,784,15.0,40.0,4,600000.0,9.0,1,0,1,0
39,1521,14.0,56.0,2,900000.0,5.0,1,1,1,0
63,3969,12.0,30.0,4,440000.0,7.0,1,0,1,1
53,2809,17.0,40.0,3,1500000.0,11.0,0,1,1,0
52,2704,17.0,40.0,3,1500000.0,11.0,1,1,1,0
28,784,17.0,30.0,1,750000.0,7.0,0,0,1,1
42,1764,17.0,72.0,5,1000000.0,10.0,1,1,1,1
60,3600,6.0,35.0,4,560000.0,6.0,0,0,0,1
37,1369,17.0,30.0,3,1200000.0,10.0,0,1,1,0
35,1225,17.0,30.0,3,600000.0,1.0,1,1,1,0
44,1936,17.0,60.0,5,3000000.0,12.0,0,1,1,0
38,1444,17.0,40.0,4,2000000.0,2.0,0,1,1,0
38,1444,17.0,40.0,4,1000000.0,2.0,1,1,1,0
58,3364,12.0,40.0,4,800000.0,7.0,0,1,1,0
35,1225,6.0,48.0,6,1000000.0,10.0,0,1,1,0
41,1681,7.0,35.0,4,400000.0,1.0,0,1,0,0
59,3481,12.0,45.0,1,1300000.0,7.0,0,0,1,0
47,2209,8.0,30.0,5,1200000.0,9.0,0,1,1,0
46,2116,6.0,30.0,5,440000.0,9.0,1,1,1,1
44,1936,12.0,30.0,4,600000.0,1.0,0,1,0,0
44,1936,12.0,30.0,4,440000.0,9.0,1,1,1,1
63,3969,12.0,30.0,6,200000.0,1.0,0,1,0,0
44,1936,12.0,30.0,4,440000.0,8.0,0,1,1,1
45,2025,12.0,30.0,4,480000.0,6.0,1,1,1,0
53,2809,15.0,48.0,3,2000000.0,9.0,0,1,1,0
52,2704,15.0,48.0,3,1400000.0,7.0,1,1,1,0
63,3969,8.0,30.0,2,85000.0,2.0,0,1,1,0
55,3025,6.0,40.0,3,800000.0,7.0,0,1,0,1
45,2025,12.0,40.0,5,1000000.0,4.0,0,1,1,0
53,2809,12.0,48.0,3,1300000.0,9.0,0,0,1,0
46,2116,12.0,36.0,1,500000.0,11.0,1,0,1,0
53,2809,6.0,30.0,1,850000.0,10.0,0,0,1,0
29,841,12.0,0.0,4,440000.0,9.0,0,0,1,1
36,1296,17.0,30.0,3,950000.0,11.0,1,1,1,0
33,1089,15.0,30.0,3,1110000.0,9.0,0,1,1,0
45,2025,9.0,24.0,2,440000.0,10.0,0,0,1,0
39,1521,12.0,48.0,4,1000000.0,6.0,0,1,1,0
37,1369,9.0,30.0,4,800000.0,7.0,0,1,1,0
55,3025,13.0,31.0,2,480000.0,8.0,1,0,1,0
45,2025,17.0,48.0,3,2000000.0,8.0,0,1,1,0
40,1600,15.0,48.0,4,555000.0,7.0,1,1,1,0
25,625,12.0,9.0,2,150000.0,1.0,1,0,0,1
49,2401,12.0,63.0,3,1500000.0,12.0,0,1,1,0
65,4225,17.0,30.0,2,1800000.0,10.0,0,0,1,0
27,729,13.0,30.0,2,350000.0,7.0,0,0,1,1
60,3600,15.0,50.0,2,2500000.0,11.0,0,1,1,0
25,625,12.0,24.0,2,500000.0,3.0,1,0,0,1
62,3844,12.0,50.0,1,2000000.0,3.0,0,0,1,0
52,2704,6.0,30.0,5,920000.0,10.0,1,1,1,1
57,3249,4.0,30.0,5,860000.0,10.0,0,1,1,0
31,961,12.0,30.0,5,440000.0,10.0,1,0,1,0
59,3481,10.0,40.0,3,800000.0,3.0,0,0,1,0
29,841,12.0,40.0,3,3000000.0,12.0,0,0,1,0
26,676,9.0,40.0,3,1000000.0,6.0,0,0,1,0
39,1521,12.0,24.0,3,500000.0,2.0,1,1,1,0
41,1681,12.0,24.0,3,300000.0,1.0,0,1,0,0
45,2025,12.0,40.0,5,1000000.0,8.0,1,1,1,0
53,2809,0.0,30.0,2,1800000.0,2.0,0,1,0,0
39,1521,12.0,38.0,3,500000.0,3.0,0,1,0,0
59,3481,12.0,30.0,1,300000.0,1.0,0,0,0,0
59,3481,17.0,50.0,2,850000.0,9.0,1,1,1,0
60,3600,8.0,48.0,3,500000.0,3.0,0,1,0,0
54,2916,15.0,48.0,3,500000.0,3.0,1,1,0,0
31,961,12.0,48.0,3,500000.0,3.0,0,0,0,0
35,1225,5.0,20.0,1,300000.0,1.0,0,0,0,0
54,2916,14.0,32.0,2,260000.0,10.0,1,0,1,1
34,1156,12.0,32.0,2,350000.0,7.0,0,0,1,0
66,4356,11.0,70.0,2,200000.0,1.0,1,0,1,0
47,2209,12.0,40.0,5,1000000.0,8.0,1,1,1,0
52,2704,12.0,48.0,5,180000.0,12.0,1,0,0,0
32,1024,12.0,48.0,4,500000.0,5.0,0,1,1,0
30,900,12.0,48.0,4,500000.0,5.0,1,1,1,0
24,576,8.0,48.0,5,480000.0,6.0,0,0,0,1
39,1521,14.0,44.0,5,1500000.0,1.0,0,1,1,0
39,1521,17.0,44.0,5,500000.0,1.0,1,1,0,0
44,1936,15.0,32.0,3,650000.0,1.0,0,1,0,1
45,2025,15.0,32.0,3,1000000.0,9.0,1,1,1,0
27,729,10.0,24.0,6,440000.0,9.0,0,1,1,1
58,3364,6.0,30.0,5,680000.0,12.0,1,1,1,0
58,3364,6.0,30.0,5,880000.0,10.0,0,1,1,0
23,529,12.0,24.0,1,300000.0,3.0,0,0,0,0
27,729,6.0,40.0,4,320000.0,2.0,0,1,0,0
54,2916,9.0,40.0,3,700000.0,7.0,0,1,1,0
64,4096,6.0,12.0,2,40000.0,1.0,0,1,1,0
46,2116,15.0,42.0,3,900000.0,10.0,1,0,1,0
44,1936,15.0,42.0,3,600000.0,1.0,0,0,0,0
71,5041,6.0,40.0,2,400000.0,1.0,0,1,1,0
65,4225,6.0,36.0,3,500000.0,2.0,0,1,0,0
37,1369,7.0,48.0,5,600000.0,2.0,0,1,0,0
34,1156,8.0,48.0,5,600000.0,2.0,1,1,0,0
54,2916,6.0,60.0,2,700000.0,1.0,0,1,0,0
48,2304,8.0,30.0,3,950000.0,10.0,1,0,1,0
22,484,12.0,30.0,5,600000.0,12.0,0,0,1,0
35,1225,9.0,36.0,5,600000.0,6.0,1,0,0,0
48,2304,12.0,30.0,3,1000000.0,12.0,1,0,1,0
58,3364,13.0,40.0,3,1200000.0,2.0,1,0,1,0
46,2116,9.0,48.0,4,1500000.0,8.0,0,1,1,0
39,1521,17.0,48.0,4,900000.0,9.0,1,1,1,0
43,1849,6.0,40.0,6,800000.0,8.0,0,1,0,0
37,1369,9.0,44.0,4,1200000.0,11.0,0,1,1,0
42,1764,16.0,44.0,4,950000.0,6.0,1,1,1,0
77,5929,6.0,3.0,2,100000.0,1.0,0,0,1,0
49,2401,6.0,3.0,2,260000.0,9.0,0,0,1,0
70,4900,12.0,24.0,6,260000.0,1.0,0,1,1,0
33,1089,17.0,48.0,2,800000.0,8.0,1,0,1,0
38,1444,7.0,48.0,2,800000.0,9.0,0,0,1,1
50,2500,17.0,40.0,3,1200000.0,9.0,0,1,1,0
50,2500,17.0,40.0,3,800000.0,9.0,1,1,1,0
39,1521,17.0,48.0,3,1105000.0,11.0,1,0,1,0
54,2916,17.0,25.0,3,950000.0,9.0,1,1,1,0
56,3136,6.0,25.0,3,650000.0,1.0,0,1,0,1
51,2601,19.0,48.0,3,1500000.0,12.0,0,1,1,0
47,2209,19.0,48.0,3,1700000.0,12.0,1,1,1,0
45,2025,12.0,48.0,6,1500000.0,9.0,0,1,1,0
36,1296,8.0,40.0,4,1200000.0,9.0,0,1,1,0
44,1936,12.0,40.0,4,440000.0,9.0,1,1,1,1
33,1089,15.0,20.0,3,290000.0,1.0,1,1,1,1
54,2916,14.0,50.0,5,900000.0,6.0,0,1,0,0
58,3364,8.0,15.0,4,600000.0,1.0,0,1,1,0
26,676,12.0,40.0,4,700000.0,11.0,0,1,1,0
23,529,14.0,57.0,2,400000.0,7.0,1,0,1,0
49,2401,8.0,27.0,2,300000.0,3.0,0,1,0,0
59,3481,6.0,40.0,5,1100000.0,6.0,0,1,1,0
50,2500,12.0,65.0,3,500000.0,2.0,0,1,0,0
50,2500,15.0,65.0,3,500000.0,2.0,1,1,0,0
40,1600,4.0,36.0,3,480000.0,1.0,0,1,0,0
59,3481,3.0,24.0,2,300000.0,1.0,0,0,0,0
54,2916,9.0,30.0,4,500000.0,1.0,0,1,0,0
47,2209,15.0,50.0,3,500000.0,8.0,1,0,1,0
56,3136,19.0,40.0,3,1400000.0,12.0,1,1,1,0
30,900,17.0,54.0,3,3000000.0,3.0,1,1,1,0
57,3249,15.0,72.0,2,2000000.0,6.0,1,1,1,0
39,1521,12.0,20.0,3,900000.0,10.0,0,1,1,0
51,2601,14.0,50.0,5,400000.0,1.0,1,1,0,0
55,3025,12.0,25.0,4,500000.0,5.0,1,1,1,0
28,784,4.0,17.0,5,250000.0,1.0,0,1,1,0
36,1296,11.0,40.0,5,360000.0,7.0,0,1,0,0
47,2209,6.0,30.0,3,800000.0,3.0,1,1,0,0
45,2025,6.0,30.0,3,800000.0,8.0,0,1,0,0
35,1225,15.0,19.0,3,700000.0,10.0,1,0,1,0
59,3481,6.0,24.0,2,600000.0,9.0,0,1,1,0
56,3136,15.0,0.0,2,1400000.0,8.0,0,1,1,0
55,3025,15.0,0.0,2,600000.0,6.0,1,1,1,0
39,1521,15.0,70.0,4,1500000.0,2.0,0,1,1,0
36,1296,16.0,70.0,4,1500000.0,9.0,1,1,1,0
55,3025,17.0,30.0,3,3000000.0,8.0,0,1,1,0
41,1681,12.0,40.0,7,625000.0,4.0,0,1,0,0
65,4225,17.0,45.0,2,2000000.0,8.0,0,1,1,0
54,2916,17.0,72.0,2,4000000.0,11.0,0,1,1,0
43,1849,13.0,66.0,4,440000.0,8.0,1,0,1,1
23,529,14.0,66.0,4,500000.0,4.0,0,0,0,0
18,324,12.0,50.0,4,100000.0,6.0,1,0,1,1
58,3364,12.0,25.0,4,600000.0,5.0,0,1,1,0
33,1089,8.0,40.0,5,480000.0,3.0,0,1,0,0
27,729,11.0,15.0,3,120000.0,1.0,1,0,0,0
56,3136,19.0,35.0,5,700000.0,11.0,0,1,1,0
55,3025,15.0,35.0,5,380000.0,11.0,1,1,1,0
48,2304,9.0,84.0,5,70000.0,3.0,0,1,1,0
47,2209,15.0,84.0,5,300000.0,3.0,1,1,1,0
47,2209,6.0,32.0,9,800000.0,5.0,0,1,0,0
57,3249,17.0,40.0,6,1200000.0,10.0,0,1,1,0
35,1225,17.0,40.0,4,4000000.0,12.0,0,1,1,0
44,1936,16.0,48.0,1,920000.0,11.0,1,0,1,0
21,441,12.0,40.0,3,350000.0,5.0,1,0,1,0
56,3136,12.0,35.0,4,1700000.0,8.0,1,0,1,0
49,2401,13.0,45.0,4,1000000.0,10.0,0,1,1,0
42,1764,15.0,72.0,4,1500000.0,11.0,1,0,1,0
46,2116,12.0,30.0,2,1100000.0,10.0,1,0,1,0
38,1444,12.0,42.0,4,460000.0,9.0,0,1,1,1
56,3136,15.0,25.0,3,1000000.0,9.0,1,0,1,0
54,2916,15.0,24.0,5,260000.0,6.0,1,1,1,1
56,3136,12.0,24.0,5,350000.0,4.0,0,1,0,1
63,3969,16.0,45.0,5,2500000.0,12.0,0,1,1,0
21,441,12.0,40.0,6,500000.0,1.0,0,0,1,0
61,3721,6.0,4.0,2,400000.0,1.0,0,0,1,0
49,2401,15.0,40.0,4,1800000.0,10.0,0,1,1,0
22,484,15.0,40.0,4,560000.0,9.0,0,0,1,0
27,729,12.0,60.0,2,1500000.0,1.0,0,1,0,0
26,676,12.0,60.0,2,800000.0,1.0,1,1,0,0
42,1764,12.0,40.0,5,1100000.0,7.0,0,1,1,0
40,1600,17.0,40.0,5,930000.0,6.0,1,1,1,0
48,2304,6.0,16.0,1,300000.0,1.0,0,0,0,0
54,2916,12.0,40.0,1,1200000.0,9.0,0,0,1,0
48,2304,12.0,36.0,2,800000.0,8.0,0,0,1,0
52,2704,15.0,58.0,1,2000000.0,10.0,0,0,1,0
33,1089,17.0,40.0,4,1100000.0,12.0,1,1,1,0
34,1156,17.0,40.0,4,2000000.0,4.0,0,1,1,0
56,3136,12.0,56.0,4,500000.0,1.0,0,1,1,0
53,2809,12.0,56.0,4,1500000.0,7.0,1,1,1,0
26,676,15.0,56.0,4,700000.0,8.0,1,0,1,0
26,676,15.0,56.0,4,700000.0,8.0,1,0,1,0
38,1444,15.0,48.0,4,1300000.0,2.0,0,1,1,0
65,4225,9.0,32.0,2,300000.0,1.0,0,1,0,0
37,1369,12.0,52.0,5,900000.0,2.0,0,1,0,0
31,961,9.0,40.0,4,0.0,4.0,0,1,0,0
61,3721,6.0,40.0,5,800000.0,9.0,1,0,1,0
34,1156,12.0,40.0,5,800000.0,9.0,1,1,1,0
35,1225,12.0,40.0,5,120000.0,3.0,0,0,0,0
43,1849,15.0,40.0,5,1000000.0,9.0,0,1,1,0
64,4096,6.0,42.0,2,250000.0,1.0,0,1,1,0
50,2500,15.0,25.0,4,790000.0,8.0,1,1,1,0
50,2500,12.0,36.0,2,500000.0,6.0,0,0,1,1
44,1936,12.0,60.0,4,2000000.0,8.0,0,1,1,0
26,676,10.0,84.0,2,1100000.0,12.0,0,0,1,0
30,900,12.0,48.0,4,1000000.0,6.0,0,1,1,0
27,729,15.0,22.0,3,290000.0,3.0,0,1,0,0
31,961,14.0,48.0,6,200000.0,1.0,1,0,0,0
61,3721,6.0,48.0,2,987000.0,5.0,0,1,1,0
28,784,12.0,0.0,2,420000.0,1.0,1,0,0,0
49,2401,14.0,20.0,1,300000.0,1.0,0,0,0,0
63,3969,14.0,0.0,1,1200000.0,10.0,1,0,1,0
61,3721,15.0,30.0,5,800000.0,10.0,0,1,1,0
25,625,14.0,25.0,1,700000.0,5.0,0,0,1,0
49,2401,17.0,25.0,4,1300000.0,11.0,0,1,1,0
62,3844,12.0,35.0,3,1400000.0,9.0,1,1,1,0
41,1681,12.0,60.0,4,800000.0,9.0,1,1,1,1
37,1369,12.0,42.0,4,3500000.0,11.0,0,1,1,0
39,1521,9.0,42.0,4,1500000.0,10.0,1,1,1,0
45,2025,8.0,12.0,4,400000.0,1.0,0,0,0,0
28,784,12.0,22.0,3,160000.0,1.0,1,1,0,1
34,1156,12.0,45.0,4,1200000.0,2.0,0,1,1,0
34,1156,15.0,45.0,4,800000.0,8.0,1,1,1,0
46,2116,0.0,56.0,4,90000.0,2.0,0,1,0,0
40,1600,6.0,36.0,4,200000.0,2.0,0,1,0,1
36,1296,12.0,36.0,4,200000.0,2.0,1,1,0,0
37,1369,6.0,36.0,5,400000.0,1.0,0,1,0,0
42,1764,15.0,48.0,3,1200000.0,12.0,0,1,1,0
41,1681,12.0,48.0,3,150000.0,1.0,1,1,1,0
55,3025,6.0,28.0,1,600000.0,12.0,0,0,1,0
28,784,12.0,24.0,1,440000.0,7.0,0,0,1,1
45,2025,15.0,40.0,2,1200000.0,12.0,1,0,1,0
44,1936,12.0,45.0,4,700000.0,5.0,0,1,0,1
37,1369,12.0,45.0,4,780000.0,8.0,1,1,0,0
64,4096,12.0,35.0,3,1000000.0,1.0,0,1,1,0
40,1600,12.0,40.0,2,1000000.0,7.0,1,1,1,0
57,3249,6.0,30.0,2,700000.0,8.0,1,1,1,0
59,3481,6.0,30.0,2,500000.0,7.0,0,1,1,0
63,3969,15.0,32.0,4,80000.0,3.0,0,1,0,0
32,1024,17.0,42.0,1,2000000.0,3.0,0,0,1,0
39,1521,17.0,25.0,3,510000.0,11.0,0,1,1,1
38,1444,17.0,25.0,3,1600000.0,9.0,1,1,1,0
20,400,12.0,36.0,5,100000.0,2.0,0,0,0,0
33,1089,7.0,60.0,4,1500000.0,7.0,0,1,1,0
29,841,15.0,44.0,3,350000.0,2.0,0,1,0,0
46,2116,17.0,55.0,1,1400000.0,9.0,0,0,1,0
23,529,12.0,57.0,4,700000.0,1.0,0,1,1,0
28,784,14.0,57.0,4,200000.0,1.0,1,1,1,1
45,2025,17.0,30.0,4,900000.0,8.0,1,1,1,0
38,1444,12.0,3.0,3,950000.0,8.0,0,1,0,1
24,576,9.0,94.0,3,700000.0,3.0,0,0,0,0
56,3136,6.0,18.0,2,440000.0,10.0,0,1,1,1
