edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud
54,2916,16.0,45.0,3,1183500.0,9.0,1,1,1
56,3136,14.0,45.0,3,1183500.0,11.0,0,1,1
74,5476,6.0,36.0,6,460250.0,5.0,0,0,1
37,1369,12.0,36.0,6,789000.0,5.0,0,0,1
34,1156,15.0,36.0,6,460250.0,9.0,1,0,1
49,2401,15.0,36.0,6,789000.0,9.0,1,0,1
41,1681,11.0,36.0,6,394500.0,4.0,0,0,0
38,1444,15.0,30.0,1,394500.0,2.0,0,0,0
29,841,8.0,63.0,2,526000.0,3.0,0,1,0
20,400,13.0,30.0,4,526000.0,4.0,0,0,1
31,961,14.0,45.0,3,1249250.0,8.0,0,1,1
51,2601,12.0,48.0,1,1183500.0,9.0,0,0,1
54,2916,6.0,55.0,3,1578000.0,8.0,0,0,1
48,2304,12.0,30.0,4,1052000.0,4.0,0,1,1
47,2209,17.0,51.0,4,3945000.0,3.0,0,1,1
24,576,17.0,60.0,2,1052000.0,7.0,0,1,1
25,625,17.0,60.0,2,920500.0,1.0,1,1,1
64,4096,6.0,30.0,3,394500.0,1.0,0,0,0
22,484,12.0,30.0,3,433950.0,2.0,0,0,0
50,2500,12.0,56.0,2,657500.0,2.0,0,1,0
52,2704,12.0,56.0,2,657500.0,2.0,1,1,0
51,2601,12.0,48.0,4,131500.0,1.0,0,1,0
38,1444,13.0,24.0,2,1052000.0,2.0,1,0,1
40,1600,10.0,25.0,5,526000.0,3.0,0,1,0
65,4225,10.0,8.0,3,328750.0,1.0,0,1,1
65,4225,6.0,98.0,1,473400.0,1.0,0,0,1
29,841,15.0,20.0,2,394500.0,1.0,1,1,0
26,676,12.0,20.0,2,657500.0,1.0,0,1,0
21,441,8.0,9.0,8,328750.0,7.0,1,0,0
55,3025,12.0,40.0,4,1052000.0,1.0,0,1,1
44,1936,3.0,20.0,3,394500.0,4.0,0,0,0
30,900,15.0,40.0,1,1315000.0,7.0,1,0,1
26,676,12.0,42.0,3,78900.0,2.0,0,1,0
41,1681,17.0,57.0,3,1315000.0,10.0,0,1,1
36,1296,17.0,57.0,3,920500.0,7.0,1,1,1
15,225,8.0,40.0,3,1052000.0,1.0,0,0,1
55,3025,8.0,47.0,1,920500.0,7.0,0,0,1
46,2116,14.0,40.0,2,1183500.0,10.0,1,0,1
24,576,15.0,35.0,4,0.0,12.0,0,1,1
78,6084,19.0,40.0,2,1315000.0,1.0,0,1,1
75,5625,17.0,40.0,2,1709500.0,1.0,1,1,1
25,625,6.0,15.0,4,657500.0,6.0,0,1,0
43,1849,12.0,48.0,3,1052000.0,8.0,0,1,1
43,1849,15.0,48.0,3,526000.0,1.0,1,1,1
47,2209,17.0,40.0,3,920500.0,8.0,1,1,1
39,1521,14.0,40.0,2,1183500.0,2.0,0,0,1
51,2601,17.0,35.0,4,789000.0,1.0,0,1,1
44,1936,17.0,35.0,4,1972500.0,10.0,1,1,1
70,4900,12.0,60.0,1,526000.0,1.0,1,0,1
49,2401,12.0,30.0,10,631200.0,7.0,1,0,1
26,676,12.0,30.0,10,157800.0,1.0,0,1,0
58,3364,19.0,60.0,1,394500.0,11.0,0,0,1
44,1936,17.0,20.0,1,657500.0,7.0,1,0,1
32,1024,15.0,40.0,2,368200.0,7.0,1,0,1
52,2704,12.0,36.0,1,591750.0,9.0,1,0,1
46,2116,17.0,40.0,3,1972500.0,12.0,0,1,1
48,2304,14.0,40.0,3,1183500.0,12.0,1,1,1
54,2916,8.0,36.0,1,1183500.0,3.0,0,0,0
41,1681,15.0,60.0,1,1052000.0,1.0,0,0,0
27,729,15.0,72.0,1,2367000.0,11.0,1,0,1
35,1225,9.0,40.0,4,1183500.0,9.0,0,1,1
35,1225,15.0,25.0,2,591750.0,7.0,1,1,1
40,1600,12.0,25.0,2,65750.0,1.0,0,1,0
25,625,15.0,56.0,4,394500.0,11.0,1,0,1
53,2809,14.0,40.0,3,789000.0,3.0,0,1,1
45,2025,10.0,60.0,3,1052000.0,5.0,0,1,0
49,2401,8.0,40.0,2,526000.0,1.0,1,1,1
48,2304,8.0,20.0,5,657500.0,1.0,0,1,0
48,2304,15.0,30.0,4,460250.0,8.0,1,1,1
59,3481,14.0,40.0,2,1906750.0,12.0,0,0,1
74,5476,9.0,30.0,2,328750.0,1.0,0,1,1
59,3481,6.0,24.0,1,368200.0,1.0,0,0,1
49,2401,17.0,30.0,4,1183500.0,12.0,0,1,1
54,2916,12.0,56.0,1,789000.0,2.0,0,0,1
50,2500,17.0,48.0,2,1643750.0,1.0,1,0,1
57,3249,17.0,40.0,4,815300.0,9.0,1,1,1
27,729,17.0,40.0,4,1315000.0,8.0,0,0,1
30,900,17.0,48.0,2,1709500.0,12.0,0,1,1
29,841,17.0,48.0,2,2104000.0,11.0,1,1,1
55,3025,12.0,30.0,5,789000.0,10.0,1,1,1
62,3844,6.0,30.0,5,1052000.0,11.0,0,1,1
28,784,16.0,30.0,5,164375.0,4.0,1,0,0
40,1600,12.0,0.0,2,894200.0,9.0,0,0,1
58,3364,19.0,45.0,2,2104000.0,7.0,1,0,1
35,1225,13.0,60.0,3,460250.0,1.0,1,0,1
62,3844,12.0,70.0,3,920500.0,1.0,0,1,1
20,400,7.0,70.0,3,591750.0,7.0,0,0,1
48,2304,17.0,40.0,1,1052000.0,10.0,1,0,1
41,1681,6.0,56.0,4,368200.0,1.0,1,1,0
29,841,6.0,56.0,4,368200.0,4.0,0,1,0
65,4225,6.0,30.0,1,920500.0,8.0,1,0,1
47,2209,18.0,54.0,3,1578000.0,11.0,1,1,1
36,1296,19.0,54.0,3,1315000.0,10.0,0,1,1
49,2401,9.0,36.0,4,1841000.0,6.0,0,1,1
43,1849,12.0,36.0,4,526000.0,1.0,1,1,1
52,2704,17.0,40.0,5,1972500.0,7.0,1,1,1
26,676,12.0,40.0,5,789000.0,5.0,0,0,1
57,3249,12.0,40.0,4,2367000.0,10.0,0,1,1
54,2916,6.0,40.0,2,749550.0,6.0,0,1,1
40,1600,12.0,20.0,3,2630000.0,1.0,1,0,1
71,5041,12.0,40.0,1,105200.0,1.0,1,0,1
34,1156,18.0,25.0,3,710100.0,8.0,1,1,1
39,1521,12.0,54.0,2,1183500.0,10.0,0,0,1
36,1296,12.0,25.0,4,1117750.0,6.0,1,1,1
37,1369,6.0,25.0,4,1288700.0,10.0,0,1,1
60,3600,13.0,48.0,2,591750.0,5.0,0,1,1
45,2025,11.0,40.0,5,1578000.0,10.0,0,1,1
35,1225,12.0,40.0,5,131500.0,1.0,1,1,1
36,1296,12.0,45.0,1,1052000.0,11.0,0,0,1
33,1089,12.0,40.0,5,526000.0,3.0,0,1,0
35,1225,12.0,56.0,4,657500.0,5.0,0,1,0
50,2500,17.0,35.0,4,1578000.0,12.0,1,1,1
56,3136,7.0,48.0,4,1052000.0,12.0,0,1,1
28,784,12.0,48.0,4,526000.0,2.0,1,0,1
52,2704,8.0,35.0,4,328750.0,2.0,0,1,1
49,2401,17.0,35.0,4,789000.0,9.0,1,1,1
21,441,12.0,35.0,4,631200.0,1.0,0,0,0
43,1849,12.0,44.0,4,263000.0,1.0,1,1,1
32,1024,15.0,48.0,1,3024500.0,10.0,1,0,1
58,3364,9.0,35.0,4,1578000.0,8.0,0,1,1
41,1681,15.0,25.0,1,723250.0,1.0,1,0,1
34,1156,13.0,40.0,1,986250.0,11.0,0,0,1
55,3025,12.0,30.0,2,1117750.0,2.0,0,0,1
35,1225,12.0,64.0,2,1117750.0,9.0,1,0,1
50,2500,17.0,40.0,3,3287500.0,7.0,0,1,1
45,2025,17.0,40.0,3,1972500.0,2.0,1,1,1
37,1369,17.0,40.0,4,263000.0,1.0,1,1,1
60,3600,8.0,48.0,10,526000.0,6.0,0,1,0
45,2025,12.0,20.0,5,394500.0,1.0,1,1,1
49,2401,8.0,72.0,3,1052000.0,1.0,0,1,0
59,3481,12.0,48.0,1,1183500.0,2.0,0,0,0
62,3844,12.0,45.0,2,1841000.0,7.0,0,1,1
56,3136,12.0,40.0,3,1117750.0,7.0,0,1,1
23,529,13.0,48.0,2,131500.0,1.0,1,0,1
38,1444,12.0,27.0,2,1249250.0,3.0,1,1,1
28,784,6.0,48.0,3,789000.0,7.0,0,1,1
48,2304,17.0,32.0,4,3287500.0,12.0,0,1,1
43,1849,17.0,32.0,4,2630000.0,12.0,1,1,1
24,576,10.0,50.0,1,263000.0,7.0,0,0,0
63,3969,17.0,20.0,4,789000.0,9.0,0,1,1
59,3481,8.0,24.0,1,394500.0,1.0,0,0,0
75,5625,6.0,30.0,1,526000.0,1.0,0,0,1
34,1156,17.0,30.0,3,1183500.0,9.0,1,1,1
34,1156,17.0,30.0,3,1183500.0,8.0,0,1,1
38,1444,12.0,54.0,4,1972500.0,1.0,0,1,1
55,3025,15.0,45.0,1,1052000.0,9.0,1,0,1
50,2500,17.0,40.0,2,3287500.0,9.0,1,0,1
27,729,17.0,60.0,1,1315000.0,1.0,1,0,1
30,900,17.0,14.0,3,526000.0,1.0,1,1,1
35,1225,12.0,14.0,3,920500.0,2.0,0,1,0
42,1764,12.0,48.0,2,789000.0,10.0,1,0,1
56,3136,17.0,48.0,5,1052000.0,8.0,0,1,1
53,2809,17.0,48.0,5,1315000.0,8.0,1,1,1
38,1444,17.0,56.0,4,1972500.0,6.0,0,1,1
32,1024,12.0,56.0,4,2630000.0,11.0,1,1,1
62,3844,17.0,43.0,1,2235500.0,10.0,0,0,1
32,1024,12.0,48.0,1,263000.0,1.0,0,0,0
29,841,14.0,48.0,3,52600.0,1.0,1,1,0
47,2209,14.0,20.0,3,683800.0,7.0,1,0,1
46,2116,15.0,40.0,3,696950.0,8.0,1,0,1
65,4225,12.0,40.0,3,52600.0,2.0,0,0,1
36,1296,12.0,42.0,4,2630000.0,12.0,0,1,1
38,1444,9.0,42.0,4,920500.0,9.0,1,1,1
33,1089,12.0,56.0,4,789000.0,6.0,1,1,0
43,1849,15.0,48.0,2,789000.0,8.0,0,1,1
32,1024,12.0,40.0,2,789000.0,7.0,1,0,1
31,961,12.0,40.0,2,657500.0,6.0,1,0,1
54,2916,17.0,70.0,1,1052000.0,12.0,0,0,1
35,1225,12.0,48.0,4,812670.0,7.0,0,1,1
22,484,12.0,48.0,4,394500.0,1.0,1,0,1
31,961,12.0,36.0,2,263000.0,3.0,0,1,0
33,1089,6.0,48.0,1,315600.0,9.0,0,0,0
59,3481,10.0,48.0,2,657500.0,5.0,1,0,1
55,3025,6.0,60.0,1,789000.0,11.0,0,0,1
32,1024,17.0,40.0,2,1315000.0,6.0,0,1,1
56,3136,9.0,12.0,2,102570.0,6.0,1,0,0
45,2025,6.0,12.0,2,102570.0,6.0,0,0,0
31,961,8.0,57.0,4,1144050.0,8.0,0,1,1
47,2209,6.0,54.0,6,657500.0,7.0,0,1,1
41,1681,15.0,24.0,5,841600.0,9.0,1,1,1
42,1764,12.0,45.0,2,657500.0,6.0,1,0,1
26,676,14.0,45.0,2,1446500.0,4.0,1,1,1
23,529,14.0,45.0,2,591750.0,4.0,0,1,1
37,1369,14.0,52.0,2,1183500.0,12.0,0,1,1
24,576,14.0,52.0,2,2630000.0,5.0,1,1,1
64,4096,12.0,36.0,1,1183500.0,1.0,0,0,0
59,3481,15.0,50.0,1,789000.0,6.0,1,0,1
41,1681,8.0,30.0,5,526000.0,9.0,0,1,1
36,1296,10.0,30.0,5,473400.0,9.0,1,1,1
57,3249,9.0,34.0,4,1183500.0,11.0,0,1,1
56,3136,8.0,34.0,4,959950.0,9.0,1,1,1
34,1156,14.0,72.0,2,504960.0,8.0,1,1,0
37,1369,17.0,72.0,2,526000.0,10.0,0,1,1
59,3481,19.0,32.0,2,3287500.0,3.0,0,1,1
63,3969,19.0,32.0,2,1643750.0,2.0,1,1,1
43,1849,12.0,42.0,4,1972500.0,12.0,0,1,1
38,1444,17.0,54.0,4,657500.0,1.0,1,1,0
32,1024,15.0,35.0,2,1052000.0,7.0,0,1,1
26,676,15.0,35.0,2,854750.0,8.0,1,1,1
46,2116,15.0,30.0,4,789000.0,6.0,1,0,0
69,4761,17.0,21.0,2,1052000.0,12.0,0,1,1
66,4356,15.0,21.0,2,1315000.0,3.0,1,1,1
42,1764,6.0,30.0,2,526000.0,8.0,1,0,1
44,1936,10.0,56.0,5,1315000.0,6.0,0,1,0
42,1764,12.0,56.0,5,1052000.0,1.0,1,1,0
23,529,12.0,56.0,5,1052000.0,6.0,0,0,1
21,441,12.0,56.0,5,1446500.0,8.0,0,0,1
59,3481,12.0,32.0,5,920500.0,6.0,0,1,1
44,1936,6.0,36.0,6,263000.0,2.0,0,1,0
22,484,12.0,44.0,2,460250.0,6.0,0,1,1
50,2500,15.0,20.0,2,420800.0,2.0,1,1,1
47,2209,14.0,30.0,7,328750.0,1.0,0,1,1
48,2304,12.0,30.0,7,394500.0,6.0,1,1,1
27,729,9.0,30.0,7,263000.0,2.0,0,1,0
31,961,12.0,30.0,7,355050.0,3.0,1,1,0
21,441,12.0,30.0,7,157800.0,4.0,0,0,0
56,3136,15.0,20.0,2,631200.0,8.0,0,1,1
54,2916,9.0,30.0,2,657500.0,12.0,0,0,1
30,900,6.0,30.0,2,394500.0,12.0,0,0,1
54,2916,6.0,40.0,6,460250.0,3.0,0,1,1
74,5476,12.0,25.0,2,1972500.0,3.0,0,1,1
43,1849,14.0,56.0,2,486550.0,6.0,1,1,1
60,3600,12.0,53.0,2,920500.0,1.0,0,1,1
48,2304,17.0,24.0,1,1183500.0,1.0,1,0,1
47,2209,19.0,30.0,4,1315000.0,2.0,1,0,1
60,3600,6.0,0.0,5,723250.0,10.0,0,1,1
27,729,12.0,0.0,5,499700.0,1.0,0,0,0
24,576,12.0,0.0,5,263000.0,1.0,0,0,0
31,961,17.0,40.0,2,1315000.0,4.0,1,1,1
44,1936,12.0,60.0,4,1052000.0,4.0,0,1,1
33,1089,12.0,42.0,2,328750.0,11.0,1,0,1
39,1521,9.0,42.0,2,394500.0,1.0,0,0,0
30,900,14.0,40.0,3,959950.0,6.0,1,1,1
34,1156,12.0,40.0,3,959950.0,6.0,0,1,1
45,2025,12.0,53.0,3,657500.0,1.0,0,1,1
41,1681,6.0,53.0,3,197250.0,7.0,1,1,1
31,961,12.0,56.0,4,657500.0,7.0,0,1,1
53,2809,12.0,30.0,2,1249250.0,8.0,1,1,1
56,3136,12.0,30.0,2,394500.0,3.0,0,1,1
43,1849,12.0,12.0,5,197250.0,1.0,0,1,1
50,2500,12.0,56.0,7,1052000.0,1.0,0,1,1
42,1764,16.0,56.0,7,723250.0,10.0,1,1,1
44,1936,3.0,34.0,2,157800.0,2.0,0,0,0
43,1849,9.0,40.0,4,1130900.0,9.0,0,1,1
18,324,12.0,70.0,3,65750.0,2.0,0,0,0
65,4225,6.0,18.0,1,13150.0,1.0,0,0,0
51,2601,17.0,50.0,1,1315000.0,2.0,1,1,1
62,3844,12.0,40.0,3,1446500.0,11.0,1,1,1
44,1936,14.0,30.0,4,920500.0,8.0,0,1,1
46,2116,15.0,25.0,1,526000.0,1.0,1,0,0
60,3600,17.0,63.0,3,1972500.0,1.0,0,1,1
43,1849,6.0,36.0,6,263000.0,2.0,1,1,0
26,676,17.0,25.0,2,2064550.0,6.0,1,0,1
58,3364,10.0,24.0,1,526000.0,2.0,1,0,1
66,4356,13.0,40.0,2,1315000.0,8.0,0,1,1
22,484,10.0,36.0,2,368200.0,7.0,1,1,1
60,3600,17.0,56.0,2,920500.0,2.0,0,1,1
61,3721,14.0,56.0,2,920500.0,2.0,1,1,1
26,676,6.0,36.0,2,263000.0,2.0,0,1,0
37,1369,10.0,60.0,1,591750.0,3.0,0,0,1
46,2116,6.0,42.0,1,657500.0,1.0,0,0,0
19,361,12.0,44.0,5,210400.0,2.0,0,0,0
36,1296,6.0,44.0,5,368200.0,2.0,0,1,0
46,2116,6.0,40.0,6,526000.0,6.0,1,1,1
28,784,12.0,14.0,6,789000.0,5.0,1,0,1
62,3844,12.0,40.0,1,657500.0,1.0,0,0,0
44,1936,15.0,40.0,3,1183500.0,7.0,1,0,1
46,2116,12.0,56.0,4,420800.0,7.0,0,1,0
22,484,15.0,56.0,4,131500.0,1.0,0,0,0
53,2809,15.0,45.0,3,1578000.0,7.0,1,0,1
19,361,12.0,45.0,3,394500.0,7.0,1,0,1
45,2025,15.0,50.0,3,1167720.0,12.0,1,1,1
30,900,12.0,45.0,3,2235500.0,12.0,0,1,1
32,1024,11.0,25.0,8,394500.0,1.0,0,1,0
44,1936,12.0,44.0,2,789000.0,4.0,0,0,1
35,1225,12.0,36.0,3,1052000.0,12.0,0,1,1
54,2916,10.0,48.0,5,657500.0,1.0,0,1,0
17,289,10.0,48.0,5,234070.0,5.0,0,0,0
32,1024,7.0,36.0,3,789000.0,12.0,1,1,1
63,3969,15.0,0.0,1,1709500.0,7.0,0,0,1
48,2304,13.0,15.0,5,657500.0,1.0,0,1,1
32,1024,12.0,48.0,4,394500.0,2.0,0,0,0
30,900,12.0,48.0,4,65750.0,3.0,0,0,0
49,2401,6.0,40.0,2,328750.0,1.0,0,1,1
25,625,12.0,40.0,5,263000.0,1.0,0,1,0
70,4900,12.0,40.0,3,486550.0,1.0,0,1,1
38,1444,17.0,40.0,3,591750.0,1.0,1,0,1
20,400,8.0,44.0,1,328750.0,1.0,0,0,0
18,324,12.0,32.0,5,157800.0,5.0,0,0,0
35,1225,17.0,50.0,4,1203225.0,12.0,0,1,1
31,961,16.0,50.0,4,131500.0,1.0,1,1,1
64,4096,17.0,40.0,3,1578000.0,12.0,0,1,1
26,676,15.0,42.0,2,657500.0,8.0,1,1,1
23,529,15.0,42.0,2,591750.0,8.0,0,1,1
45,2025,17.0,50.0,3,526000.0,5.0,1,0,1
56,3136,17.0,20.0,2,526000.0,1.0,1,0,0
41,1681,12.0,45.0,4,1578000.0,11.0,0,1,1
46,2116,6.0,0.0,4,789000.0,6.0,0,1,1
50,2500,17.0,55.0,3,526000.0,1.0,1,1,1
76,5776,9.0,30.0,1,1709500.0,10.0,0,0,1
65,4225,12.0,40.0,1,3945000.0,11.0,0,0,1
37,1369,12.0,33.0,4,526000.0,9.0,0,1,1
45,2025,12.0,30.0,2,1157200.0,7.0,1,0,1
70,4900,6.0,60.0,4,526000.0,1.0,1,0,1
34,1156,15.0,60.0,4,394500.0,1.0,1,0,1
25,625,10.0,15.0,4,263000.0,2.0,0,0,0
28,784,12.0,15.0,4,236700.0,1.0,1,0,0
67,4489,12.0,48.0,2,657500.0,6.0,0,0,1
28,784,13.0,48.0,2,0.0,4.0,0,0,0
45,2025,16.0,26.0,3,3945000.0,12.0,0,1,1
51,2601,5.0,48.0,1,131500.0,1.0,0,0,0
27,729,12.0,30.0,1,460250.0,4.0,0,0,0
58,3364,6.0,20.0,3,263000.0,1.0,0,1,0
57,3249,8.0,20.0,3,263000.0,1.0,1,1,0
48,2304,6.0,72.0,5,2367000.0,12.0,0,1,1
21,441,10.0,30.0,4,526000.0,5.0,0,0,0
63,3969,12.0,36.0,3,2235500.0,1.0,0,1,1
25,625,12.0,36.0,3,1183500.0,1.0,0,0,1
35,1225,19.0,56.0,3,1183500.0,9.0,0,1,1
29,841,15.0,30.0,3,854750.0,10.0,1,1,1
25,625,12.0,54.0,4,999400.0,5.0,0,1,1
59,3481,6.0,40.0,4,394500.0,8.0,1,1,1
48,2304,17.0,15.0,5,2630000.0,9.0,1,1,1
41,1681,12.0,0.0,7,1315000.0,9.0,0,1,1
39,1521,17.0,0.0,7,959950.0,9.0,1,1,1
48,2304,6.0,0.0,7,631200.0,6.0,0,0,1
42,1764,12.0,32.0,3,631200.0,1.0,0,1,1
39,1521,12.0,32.0,3,52600.0,1.0,1,1,1
58,3364,6.0,35.0,4,657500.0,1.0,0,1,0
57,3249,6.0,35.0,4,0.0,4.0,1,1,0
32,1024,12.0,35.0,4,0.0,4.0,1,1,0
30,900,12.0,35.0,4,0.0,4.0,0,1,0
26,676,12.0,84.0,2,657500.0,4.0,0,1,0
25,625,12.0,84.0,2,263000.0,2.0,1,1,0
38,1444,12.0,28.0,3,789000.0,3.0,1,1,1
40,1600,12.0,28.0,3,394500.0,1.0,0,1,0
48,2304,12.0,44.0,4,1315000.0,9.0,0,1,1
47,2209,6.0,72.0,3,1315000.0,7.0,1,0,1
42,1764,17.0,20.0,3,473400.0,1.0,1,0,1
22,484,12.0,20.0,3,1972500.0,1.0,0,0,1
58,3364,9.0,3.0,2,7890.0,1.0,0,0,0
39,1521,14.0,40.0,3,881050.0,7.0,1,1,1
43,1849,15.0,48.0,3,1183500.0,9.0,1,0,1
62,3844,17.0,20.0,2,1972500.0,11.0,1,0,1
28,784,17.0,20.0,2,1972500.0,12.0,0,0,1
61,3721,12.0,54.0,3,1578000.0,9.0,0,1,1
31,961,7.0,40.0,4,1315000.0,9.0,0,1,1
26,676,14.0,40.0,2,657500.0,1.0,1,1,1
41,1681,12.0,40.0,4,394500.0,1.0,0,1,0
33,1089,14.0,75.0,2,657500.0,6.0,0,1,1
57,3249,17.0,46.0,1,2235500.0,8.0,1,0,1
36,1296,15.0,48.0,3,657500.0,8.0,1,1,1
41,1681,6.0,18.0,4,263000.0,5.0,1,1,0
46,2116,6.0,18.0,4,249850.0,7.0,0,1,0
23,529,12.0,18.0,4,986250.0,6.0,1,0,1
48,2304,12.0,60.0,3,526000.0,1.0,1,1,1
38,1444,16.0,84.0,3,1315000.0,6.0,0,1,1
36,1296,15.0,84.0,3,0.0,6.0,1,1,1
39,1521,7.0,30.0,3,854750.0,1.0,0,1,0
31,961,12.0,30.0,3,854750.0,10.0,0,0,1
51,2601,12.0,42.0,4,1052000.0,3.0,1,1,1
53,2809,12.0,42.0,4,3945000.0,3.0,0,1,1
27,729,12.0,42.0,4,789000.0,3.0,0,0,1
32,1024,12.0,45.0,6,1578000.0,11.0,0,1,1
28,784,9.0,40.0,4,789000.0,7.0,0,0,1
50,2500,12.0,66.0,5,2630000.0,3.0,0,1,1
49,2401,12.0,66.0,5,197250.0,1.0,1,1,1
46,2116,17.0,42.0,4,131500.0,9.0,0,1,1
45,2025,15.0,52.0,4,1315000.0,3.0,0,1,1
26,676,8.0,40.0,4,854750.0,7.0,1,0,1
25,625,15.0,20.0,4,236700.0,1.0,1,0,0
39,1521,17.0,56.0,2,1709500.0,9.0,1,0,1
51,2601,8.0,36.0,1,102570.0,6.0,0,0,1
28,784,12.0,40.0,2,1183500.0,3.0,0,1,0
28,784,15.0,40.0,2,1183500.0,5.0,1,1,1
29,841,17.0,48.0,2,631200.0,3.0,1,0,1
70,4900,3.0,0.0,3,657500.0,12.0,0,1,1
37,1369,12.0,40.0,5,1315000.0,10.0,0,1,1
56,3136,17.0,18.0,1,657500.0,1.0,0,0,0
56,3136,6.0,37.0,1,394500.0,2.0,1,0,1
19,361,12.0,102.0,4,683800.0,7.0,1,0,0
60,3600,17.0,40.0,1,1972500.0,7.0,0,0,1
36,1296,12.0,60.0,4,1052000.0,3.0,0,1,0
50,2500,15.0,65.0,4,3945000.0,6.0,0,1,1
49,2401,15.0,65.0,4,657500.0,10.0,1,1,1
52,2704,17.0,53.0,3,1315000.0,1.0,1,0,0
57,3249,6.0,44.0,3,1052000.0,1.0,0,1,0
55,3025,9.0,44.0,3,526000.0,1.0,1,1,0
36,1296,12.0,56.0,4,657500.0,2.0,1,1,0
44,1936,17.0,45.0,3,2630000.0,12.0,0,1,1
21,441,12.0,45.0,3,657500.0,1.0,0,0,1
49,2401,14.0,30.0,4,657500.0,9.0,0,1,1
44,1936,10.0,35.0,6,1183500.0,1.0,0,1,1
32,1024,12.0,30.0,9,368200.0,2.0,1,0,1
25,625,13.0,42.0,1,394500.0,9.0,1,0,1
49,2401,15.0,8.0,1,230125.0,11.0,1,0,1
47,2209,13.0,40.0,4,1052000.0,11.0,0,1,1
34,1156,15.0,44.0,3,1052000.0,1.0,0,1,1
38,1444,15.0,44.0,3,197250.0,9.0,1,1,1
37,1369,15.0,36.0,4,1972500.0,8.0,1,0,1
32,1024,12.0,36.0,4,1052000.0,5.0,1,0,1
35,1225,12.0,0.0,4,1104600.0,11.0,0,1,0
39,1521,15.0,0.0,4,526000.0,9.0,1,1,1
29,841,15.0,12.0,2,1315000.0,6.0,0,0,1
45,2025,8.0,18.0,7,328750.0,1.0,1,1,1
58,3364,12.0,40.0,1,591750.0,1.0,0,0,1
43,1849,8.0,48.0,6,526000.0,4.0,0,1,1
35,1225,9.0,30.0,4,263000.0,9.0,1,0,0
32,1024,15.0,30.0,2,1315000.0,2.0,0,1,1
47,2209,17.0,50.0,4,920500.0,6.0,0,1,1
28,784,7.0,30.0,6,368200.0,3.0,0,0,0
44,1936,15.0,48.0,1,789000.0,2.0,0,0,0
56,3136,12.0,16.0,4,328750.0,1.0,1,0,1
60,3600,14.0,24.0,4,102570.0,7.0,1,0,1
29,841,13.0,24.0,4,102570.0,7.0,1,0,1
22,484,12.0,24.0,4,102570.0,7.0,1,0,1
30,900,12.0,18.0,3,394500.0,3.0,1,0,1
34,1156,14.0,35.0,4,328750.0,6.0,1,0,1
43,1849,13.0,35.0,1,789000.0,7.0,1,0,1
34,1156,17.0,56.0,2,1315000.0,12.0,1,1,1
34,1156,12.0,56.0,2,1315000.0,7.0,0,1,1
37,1369,17.0,56.0,3,2630000.0,12.0,1,0,1
46,2116,14.0,10.0,4,526000.0,1.0,0,1,0
47,2209,12.0,10.0,4,526000.0,1.0,1,1,0
49,2401,17.0,40.0,2,1052000.0,7.0,0,0,1
21,441,13.0,40.0,2,867900.0,5.0,0,0,1
42,1764,10.0,50.0,3,789000.0,4.0,0,0,1
37,1369,12.0,40.0,3,591750.0,1.0,0,1,0
51,2601,15.0,23.0,5,52600.0,1.0,1,0,0
54,2916,7.0,40.0,3,526000.0,6.0,0,1,1
57,3249,15.0,65.0,4,657500.0,3.0,0,1,1
28,784,12.0,65.0,4,394500.0,3.0,0,0,0
34,1156,12.0,45.0,5,604900.0,10.0,0,1,1
36,1296,13.0,45.0,5,263000.0,8.0,1,1,1
50,2500,8.0,35.0,5,526000.0,1.0,1,1,1
63,3969,15.0,60.0,2,657500.0,6.0,1,1,1
43,1849,7.0,30.0,4,526000.0,1.0,0,1,1
39,1521,12.0,30.0,4,1446500.0,10.0,1,1,1
52,2704,15.0,36.0,1,1709500.0,7.0,1,0,1
55,3025,6.0,35.0,5,1446500.0,11.0,0,1,1
66,4356,6.0,24.0,4,394500.0,1.0,0,1,1
52,2704,12.0,24.0,4,1841000.0,6.0,1,1,1
29,841,17.0,24.0,4,920500.0,3.0,1,0,1
40,1600,6.0,48.0,5,657500.0,7.0,0,1,0
42,1764,6.0,40.0,3,449730.0,5.0,1,0,1
21,441,11.0,40.0,3,657500.0,6.0,0,0,0
31,961,15.0,40.0,3,986250.0,4.0,0,0,0
50,2500,6.0,17.0,2,157800.0,1.0,1,0,0
42,1764,15.0,30.0,4,1052000.0,9.0,1,1,1
52,2704,19.0,55.0,4,2630000.0,8.0,0,1,1
56,3136,15.0,20.0,2,1117750.0,9.0,0,1,1
52,2704,6.0,30.0,1,894200.0,8.0,0,0,1
50,2500,12.0,45.0,1,1315000.0,8.0,0,0,1
53,2809,12.0,55.0,5,1183500.0,8.0,0,1,1
50,2500,12.0,55.0,5,131500.0,2.0,1,1,1
29,841,15.0,55.0,5,394500.0,8.0,1,0,1
31,961,19.0,48.0,2,1183500.0,9.0,1,0,1
45,2025,12.0,37.0,4,986250.0,8.0,0,1,1
41,1681,12.0,37.0,4,920500.0,6.0,1,1,1
25,625,17.0,30.0,2,1052000.0,2.0,0,1,0
23,529,12.0,30.0,2,657500.0,4.0,1,0,0
40,1600,12.0,36.0,4,1578000.0,6.0,0,1,1
34,1156,12.0,42.0,2,1183500.0,5.0,1,0,1
